ORF,plate,date,row,col,class,score
YJR074W,TS2-RT,12/01/11,5,9,1,66.86256
YPR175W,TS2-RT,12/01/11,5,10,1,37.95909
YLR005W,TS2-RT,12/01/11,5,11,1,50.14435
YHR085W,TS2-RT,12/01/11,5,12,1,29.44304
YAR019C,TS2-RT,12/01/11,5,13,1,50.27602
YDR145W,TS2-RT,12/01/11,5,14,1,64.03400
YBR211C,TS2-RT,12/01/11,5,15,1,31.74924
YGR264C,TS2-RT,12/01/11,5,16,1,72.03684
YFL009W,TS2-RT,12/01/11,5,17,1,29.60034
YDR245W,TS2-RT,12/01/11,5,18,1,7.46492
YBR142W,TS2-RT,12/01/11,5,19,1,45.90913
YKL069W,TS2-RT,12/01/11,5,20,1,25.57179
YDR156W,TS2-RT,12/01/11,5,21,1,34.95431
YIR012W,TS2-RT,12/01/11,5,22,1,89.21217
YPR103W,TS2-RT,12/01/11,5,23,1,28.31332
YDL143W,TS2-RT,12/01/11,6,2,-1,-1.28807
YKR092C,TS2-RT,12/01/11,6,3,1,106.02532
YKR002W,TS2-RT,12/01/11,6,4,1,16.28366
YEL034W,TS2-RT,12/01/11,6,5,1,29.99041
YBL041W,TS2-RT,12/01/11,6,6,1,51.86916
YDR460W,TS2-RT,12/01/11,6,7,1,99.47522
YNL075W,TS2-RT,12/01/11,6,8,1,14.48849
YDL111C,TS2-RT,12/01/11,6,9,1,5.59592
YMR296C,TS2-RT,12/01/11,6,10,1,53.46764
YNL102W,TS2-RT,12/01/11,6,11,1,83.93935
YIL021W,TS2-RT,12/01/11,6,12,1,45.55075
YLL004W,TS2-RT,12/01/11,6,13,1,34.98054
YJR112W,TS2-RT,12/01/11,6,14,1,6.39122
YHR012W,TS2-RT,12/01/11,6,15,1,5.70727
YFL039C,TS2-RT,12/01/11,6,16,-1,-9.26550
YOR322C,TS2-RT,12/01/11,6,17,-1,-8.78851
YHR024C,TS2-RT,12/01/11,6,18,1,32.33274
YNL126W,TS2-RT,12/01/11,6,19,1,0.73053
YIL109C,TS2-RT,12/01/11,6,20,1,51.09187
YIL150C,TS2-RT,12/01/11,6,21,-1,-9.76850
YNL006W,TS2-RT,12/01/11,6,22,1,55.08680
YJR043C,TS2-RT,12/01/11,6,23,1,101.66862
YHR170W,TS2-RT,12/01/11,7,2,1,40.70426
YPR178W,TS2-RT,12/01/11,7,3,1,57.47161
YKL049C,TS2-RT,12/01/11,7,4,-1,-11.29454
YGL130W,TS2-RT,12/01/11,7,5,1,26.15622
YDR083W,TS2-RT,12/01/11,7,6,1,64.85532
YKL042W,TS2-RT,12/01/11,7,7,1,17.05054
YPL211W,TS2-RT,12/01/11,7,8,1,72.02076
YDL102W,TS2-RT,12/01/11,7,9,1,98.20662
YKR099W,TS2-RT,12/01/11,7,10,1,77.47117
YDR013W,TS2-RT,12/01/11,7,12,1,54.33472
YDL165W,TS2-RT,12/01/11,7,13,1,89.87928
YGR229C,TS2-RT,12/01/11,7,14,1,64.47402
YHR178W,TS2-RT,12/01/11,7,15,1,85.19808
YGR048W,TS2-RT,12/01/11,7,16,-1,-4.10787
YHR036W,TS2-RT,12/01/11,7,18,1,34.49105
YIL061C,TS2-RT,12/01/11,7,19,1,50.45414
YFL039C,TS2-RT,12/01/11,7,20,-1,-12.69211
YFR036W,TS2-RT,12/01/11,7,21,1,47.93813
YML069W,TS2-RT,12/01/11,7,22,1,96.65227
YNL067W,TS2-RT,12/01/11,7,23,1,32.70637
YML049C,TS2-RT,12/01/11,8,2,1,88.49350
YER116C,TS2-RT,12/01/11,8,3,1,79.72060
YOL069W,TS2-RT,12/01/11,8,4,1,91.51778
YML023C,TS2-RT,12/01/11,8,5,1,5.46855
YPL190C,TS2-RT,12/01/11,8,6,1,112.31946
YFL039C,TS2-RT,12/01/11,8,8,1,60.99460
YKL154W,TS2-RT,12/01/11,8,10,1,62.72482
YKL028W,TS2-RT,12/01/11,8,11,1,86.55038
YDL003W,TS2-RT,12/01/11,8,12,1,9.08892
YOR254C,TS2-RT,12/01/11,8,13,1,24.88631
YHR034C,TS2-RT,12/01/11,8,14,1,27.41771
YOL144W,TS2-RT,12/01/11,8,15,1,98.48818
YDR243C,TS2-RT,12/01/11,8,16,1,53.53469
YOL135C,TS2-RT,12/01/11,8,17,1,46.37101
YER083C,TS2-RT,12/01/11,8,18,1,20.37419
YPL160W,TS2-RT,12/01/11,8,19,1,31.29677
YHR111W,TS2-RT,12/01/11,8,20,1,102.75544
YLR440C,TS2-RT,12/01/11,8,21,1,67.10806
YPR103W,TS2-RT,12/01/11,8,22,1,50.82312
YGL066W,TS2-RT,12/01/11,8,23,1,96.41376
YER092W,TS2-RT,12/01/11,9,2,1,68.50153
YNL062C,TS2-RT,12/01/11,9,3,1,11.84250
YDL193W,TS2-RT,12/01/11,9,4,1,99.43033
YJR017C,TS2-RT,12/01/11,9,5,1,103.97213
YLR436C,TS2-RT,12/01/11,9,6,1,72.81040
YOR157C,TS2-RT,12/01/11,9,7,1,76.45034
YDL132W,TS2-RT,12/01/11,9,8,1,56.52550
YPR161C,TS2-RT,12/01/11,9,9,1,35.25100
YNR051C,TS2-RT,12/01/11,9,10,1,102.54465
YIL118W,TS2-RT,12/01/11,9,11,1,50.19664
YPR094W,TS2-RT,12/01/11,9,12,1,46.36818
YGL097W,TS2-RT,12/01/11,9,13,1,51.58026
YNL021W,TS2-RT,12/01/11,9,14,1,65.25118
YFL008W,TS2-RT,12/01/11,9,15,1,33.00917
YMR277W,TS2-RT,12/01/11,9,17,-1,-12.12033
YBR193C,TS2-RT,12/01/11,9,18,1,88.17053
YDL195W,TS2-RT,12/01/11,9,19,1,41.80236
YBR247C,TS2-RT,12/01/11,9,20,1,74.51767
YLR459W,TS2-RT,12/01/11,9,21,1,72.27643
YML015C,TS2-RT,12/01/11,9,22,1,50.10462
YOR123C,TS2-RT,12/01/11,9,23,1,0.33227
YJL072C,TS2-RT,12/01/11,10,2,1,103.56278
YLR268W,TS2-RT,12/01/11,10,3,1,95.46503
YNL181W,TS2-RT,12/01/11,10,6,1,58.58180
YLL036C,TS2-RT,12/01/11,10,7,1,50.36462
YER125W,TS2-RT,12/01/11,10,8,1,80.96931
YJL001W,TS2-RT,12/01/11,10,9,1,41.77322
YML121W,TS2-RT,12/01/11,10,10,1,28.15236
YGR158C,TS2-RT,12/01/11,10,11,1,18.25653
YMR200W,TS2-RT,12/01/11,10,12,1,10.12768
YNL263C,TS2-RT,12/01/11,10,13,1,21.72594
YMR296C,TS2-RT,12/01/11,10,14,1,52.25986
YHR027C,TS2-RT,12/01/11,10,15,1,86.07787
YLL035W,TS2-RT,12/01/11,10,16,1,12.51048
YFL037W,TS2-RT,12/01/11,10,18,1,78.81006
YIL046W,TS2-RT,12/01/11,10,19,1,8.70046
YPL063W,TS2-RT,12/01/11,10,21,1,63.92763
YJL090C,TS2-RT,12/01/11,10,22,1,14.48701
YLR007W,TS2-RT,12/01/11,10,23,1,87.47093
YPR108W,TS2-RT,12/01/11,11,2,1,44.44058
YOR035C,TS2-RT,12/01/11,11,3,1,21.36955
YGL022W,TS2-RT,12/01/11,11,4,1,44.20547
YPL204W,TS2-RT,12/01/11,11,5,1,42.13264
YGL061C,TS2-RT,12/01/11,11,6,1,48.26175
YLR314C,TS2-RT,12/01/11,11,7,1,86.96602
YGR013W,TS2-RT,12/01/11,11,8,1,2.85297
YLR298C,TS2-RT,12/01/11,11,9,1,21.23427
YJL002C,TS2-RT,12/01/11,11,10,1,31.83215
YDR362C,TS2-RT,12/01/11,11,11,1,22.48561
YBR254C,TS2-RT,12/01/11,11,12,1,12.17446
YPL175W,TS2-RT,12/01/11,11,13,1,72.94410
YBL034C,TS2-RT,12/01/11,11,14,1,55.27560
YFR005C,TS2-RT,12/01/11,11,15,1,29.47079
YMR213W,TS2-RT,12/01/11,11,16,1,44.48333
YDR373W,TS2-RT,12/01/11,11,17,1,41.04090
YMR049C,TS2-RT,12/01/11,11,18,1,113.67055
YDR054C,TS2-RT,12/01/11,11,20,1,59.83787
YJR068W,TS2-RT,12/01/11,11,21,1,99.09532
YKL172W,TS2-RT,12/01/11,11,22,1,44.15412
YFL034C-B,TS2-RT,12/01/11,11,23,1,100.96660
YJR007W,TS2-RT,12/01/11,12,2,1,71.15614
YLR314C,TS2-RT,12/01/11,12,3,1,52.09753
YPL043W,TS2-RT,12/01/11,12,4,1,56.64182
YCR002C,TS2-RT,12/01/11,12,5,1,68.77005
YDR180W,TS2-RT,12/01/11,12,6,-1,-15.88347
YPL217C,TS2-RT,12/01/11,12,7,1,67.96499
YIL150C,TS2-RT,12/01/11,12,8,1,94.37721
YJR141W,TS2-RT,12/01/11,12,9,1,22.37071
YGL048C,TS2-RT,12/01/11,12,10,1,64.47136
YAL025C,TS2-RT,12/01/11,12,11,-1,-7.66470
YOR294W,TS2-RT,12/01/11,12,12,1,33.17681
YML069W,TS2-RT,12/01/11,12,13,1,60.38104
YBL105C,TS2-RT,12/01/11,12,15,1,77.63179
YMR235C,TS2-RT,12/01/11,12,16,1,48.53153
YKL078W,TS2-RT,12/01/11,12,17,1,77.20375
YNL207W,TS2-RT,12/01/11,12,18,1,104.74411
YKL004W,TS2-RT,12/01/11,12,19,1,56.24030
YBR167C,TS2-RT,12/01/11,12,20,1,23.06041
YNR038W,TS2-RT,12/01/11,12,21,-1,-1.60179
YHR188C,TS2-RT,12/01/11,12,22,1,28.67169
YIL084C,TS2-RT,12/01/11,12,23,1,65.10391
YPR086W,TS2-RT,12/01/11,13,2,1,33.24984
YER012W,TS2-RT,12/01/11,13,3,1,42.24088
YMR078C,TS2-RT,12/01/11,13,4,1,84.44653
YGL044C,TS2-RT,12/01/11,13,5,1,67.15393
YFL001W,TS2-RT,12/01/11,13,6,1,34.48828
YDL064W,TS2-RT,12/01/11,13,7,1,55.05189
YGL174W,TS2-RT,12/01/11,13,8,1,50.11212
YDL148C,TS2-RT,12/01/11,13,9,1,45.28553
YBR153W,TS2-RT,12/01/11,13,10,1,73.74105
YDL103C,TS2-RT,12/01/11,13,11,-1,-3.55616
YHR186C,TS2-RT,12/01/11,13,12,1,43.38865
YMR094W,TS2-RT,12/01/11,13,13,1,52.48933
YDR212W,TS2-RT,12/01/11,13,14,1,49.58702
YGR094W,TS2-RT,12/01/11,13,15,1,97.39316
YJR112W,TS2-RT,12/01/11,13,16,1,103.28925
YLR212C,TS2-RT,12/01/11,13,17,1,89.47789
YER093C,TS2-RT,12/01/11,13,18,1,86.16310
YGR116W,TS2-RT,12/01/11,13,19,1,31.40668
YPR103W,TS2-RT,12/01/11,13,21,1,57.36917
YGR092W,TS2-RT,12/01/11,13,23,1,76.80094
YBL074C,TS2-RT,12/01/11,14,2,1,15.44610
YLR457C,TS2-RT,12/01/11,14,3,-1,-6.07152
YDR311W,TS2-RT,12/01/11,14,4,1,61.66569
YGL055W,TS2-RT,12/01/11,14,5,1,0.67276
YHR118C,TS2-RT,12/01/11,14,6,1,35.37220
YMR005W,TS2-RT,12/01/11,14,7,1,64.03626
YKL006C-A,TS2-RT,12/01/11,14,8,1,45.77362
YMR239C,TS2-RT,12/01/11,14,9,1,32.45540
YPL124W,TS2-RT,12/01/11,14,10,1,5.22709
YLR249W,TS2-RT,12/01/11,14,11,1,17.40274
YNL182C,TS2-RT,12/01/11,14,14,1,40.60189
YHR129C,TS2-RT,12/01/11,14,15,1,98.50805
YJL174W,TS2-RT,12/01/11,14,16,1,98.79891
YKL208W,TS2-RT,12/01/11,14,17,1,11.83271
YMR220W,TS2-RT,12/01/11,14,18,1,88.35741
YGR195W,TS2-RT,12/01/11,14,19,-1,-7.76161
YMR033W,TS2-RT,12/01/11,14,21,1,54.36446
YER008C,TS2-RT,12/01/11,14,22,1,41.35380
YDR170C,TS2-RT,12/01/11,15,2,1,39.14373
YHR030C,TS2-RT,12/01/11,15,3,1,72.90872
YDR182W,TS2-RT,12/01/11,15,5,1,43.47981
YHR083W,TS2-RT,12/01/11,15,7,1,66.73289
YJR072C,TS2-RT,12/01/11,15,8,1,71.31702
YDR088C,TS2-RT,12/01/11,15,9,1,8.67727
YPR181C,TS2-RT,12/01/11,15,10,1,18.28928
YDR201W,TS2-RT,12/01/11,15,12,1,18.36018
YDR478W,TS2-RT,12/01/11,15,13,1,3.62932
YOR057W,TS2-RT,12/01/11,15,14,1,35.27532
YPR034W,TS2-RT,12/01/11,15,15,1,78.21676
YKL024C,TS2-RT,12/01/11,15,16,1,70.52744
YLR197W,TS2-RT,12/01/11,15,17,1,28.03995
YDR145W,TS2-RT,12/01/11,15,18,1,76.13958
YMR075W,TS2-RT,12/01/11,15,19,1,61.14129
YCR002C,TS2-RT,12/01/11,15,20,1,110.48637
YDL030W,TS2-RT,12/01/11,15,21,1,52.86048
YML077W,TS2-RT,12/01/11,15,22,1,80.35566
YDL147W,TS2-RT,12/01/11,15,23,1,97.76309
YBL040C,TS3-37,12/02/11,2,2,1,28.16278
YDR310C,TS3-37,12/02/11,2,5,1,49.40989
YER168C,TS3-37,12/02/11,2,6,1,48.15487
YML128C,TS3-37,12/02/11,2,7,-1,-11.22106
YER023W,TS3-37,12/02/11,2,8,1,34.58239
YLR008C,TS3-37,12/02/11,2,9,1,63.18613
YDR437W,TS3-37,12/02/11,2,11,1,82.94013
YKL210W,TS3-37,12/02/11,2,12,1,36.08305
YDL207W,TS3-37,12/02/11,2,13,1,51.84305
YGR047C,TS3-37,12/02/11,2,15,-1,-10.12855
YIL004C,TS3-37,12/02/11,2,20,1,58.89756
YIL008W,TS3-37,12/02/11,2,21,1,31.28924
YKL018W,TS3-37,12/02/11,2,22,-1,-6.20714
YMR134W,TS3-37,12/02/11,2,23,1,22.02613
YDR208W,TS3-37,12/02/11,3,2,1,59.30460
YMR235C,TS3-37,12/02/11,3,3,1,63.05438
YJL047C,TS3-37,12/02/11,3,4,1,73.85246
YER003C,TS3-37,12/02/11,3,6,1,32.02308
YBR164C,TS3-37,12/02/11,3,7,1,64.98949
YJL011C,TS3-37,12/02/11,3,8,1,48.16707
YPR018W,TS3-37,12/02/11,3,9,1,26.23068
YPR088C,TS3-37,12/02/11,3,10,1,40.67585
YLR298C,TS3-37,12/02/11,3,11,1,7.41886
YGL155W,TS3-37,12/02/11,3,12,1,48.96020
YMR224C,TS3-37,12/02/11,3,13,1,49.97747
YMR263W,TS3-37,12/02/11,3,14,-1,-3.71984
YLR105C,TS3-37,12/02/11,3,15,1,55.94596
YER161C,TS3-37,12/02/11,3,16,1,96.66990
YPR103W,TS3-37,12/02/11,3,17,1,58.96245
YDL126C,TS3-37,12/02/11,3,18,1,41.04963
YCL004W,TS3-37,12/02/11,3,19,1,47.81354
YGL048C,TS3-37,12/02/11,3,21,1,93.48014
YDR449C,TS3-37,12/02/11,3,22,1,22.60289
YOR194C,TS3-37,12/02/11,3,23,1,44.64022
YFL008W,TS3-37,12/02/11,4,2,1,58.12018
YKL197C,TS3-37,12/02/11,4,3,1,33.54197
YHR036W,TS3-37,12/02/11,4,4,1,28.40552
YOR275C,TS3-37,12/02/11,4,5,1,36.27876
YKL112W,TS3-37,12/02/11,4,7,1,47.33422
YCL061C,TS3-37,12/02/11,4,8,1,14.87370
YNR017W,TS3-37,12/02/11,4,9,1,101.11643
YKL125W,TS3-37,12/02/11,4,10,1,21.27628
YOR181W,TS3-37,12/02/11,4,11,1,65.42560
YLR319C,TS3-37,12/02/11,4,12,1,27.05330
YBL084C,TS3-37,12/02/11,4,13,1,46.70004
YLL050C,TS3-37,12/02/11,4,14,1,29.53377
YGR092W,TS3-37,12/02/11,4,16,1,18.06783
YPL028W,TS3-37,12/02/11,4,18,1,43.35143
YNL061W,TS3-37,12/02/11,4,19,-1,-10.32410
YMR268C,TS3-37,12/02/11,4,20,1,57.87747
YIL046W,TS3-37,12/02/11,4,21,1,35.86867
YDL103C,TS3-37,12/02/11,4,23,1,43.78804
YOL123W,TS3-37,12/02/11,5,2,1,107.64154
YLR310C,TS3-37,12/02/11,5,3,1,101.75363
YNL216W,TS3-37,12/02/11,5,5,1,74.05038
YLR291C,TS3-37,12/02/11,5,6,1,72.02221
YGL130W,TS3-37,12/02/11,5,7,1,44.24709
YLR186W,TS3-37,12/02/11,5,9,1,61.22825
YPR082C,TS3-37,12/02/11,5,10,1,37.66437
YBR152W,TS3-37,12/02/11,5,11,1,29.39665
YBL076C,TS3-37,12/02/11,5,12,1,34.23489
YIR010W,TS3-37,12/02/11,5,13,1,45.00924
YDR113C,TS3-37,12/02/11,5,14,1,49.77874
YBR011C,TS3-37,12/02/11,5,15,1,40.95100
YDR091C,TS3-37,12/02/11,5,16,1,72.99605
YJR006W,TS3-37,12/02/11,5,18,1,41.54317
YDL008W,TS3-37,12/02/11,5,19,1,71.60235
YJR093C,TS3-37,12/02/11,5,20,1,38.93430
YMR229C,TS3-37,12/02/11,5,21,1,15.44556
YDL192W,TS3-37,12/02/11,5,22,1,42.39200
YHR066W,TS3-37,12/02/11,5,23,1,46.47435
YLR087C,TS3-37,12/02/11,6,2,1,51.96669
YOR244W,TS3-37,12/02/11,6,3,1,33.37066
YDR288W,TS3-37,12/02/11,6,4,1,23.13169
YHR030C,TS3-37,12/02/11,6,5,1,43.11259
YGL091C,TS3-37,12/02/11,6,6,1,66.60678
YML023C,TS3-37,12/02/11,6,7,-1,-20.06184
YBL035C,TS3-37,12/02/11,6,8,1,2.18020
YPR025C,TS3-37,12/02/11,6,9,1,66.71040
YKR083C,TS3-37,12/02/11,6,10,1,23.06276
YGR274C,TS3-37,12/02/11,6,12,1,63.28516
YBL023C,TS3-37,12/02/11,6,13,1,51.79719
YPL094C,TS3-37,12/02/11,6,14,-1,-0.67221
YLR045C,TS3-37,12/02/11,6,15,1,16.98842
YDR052C,TS3-37,12/02/11,6,17,1,52.31662
YGR113W,TS3-37,12/02/11,6,18,1,75.44141
YJR065C,TS3-37,12/02/11,6,23,1,7.26290
YGR113W,TS3-37,12/02/11,7,2,1,117.32840
YGR185C,TS3-37,12/02/11,7,3,1,42.33224
YFR028C,TS3-37,12/02/11,7,5,1,24.67005
YOR143C,TS3-37,12/02/11,7,6,1,45.20232
YPR110C,TS3-37,12/02/11,7,7,1,71.44868
YBR055C,TS3-37,12/02/11,7,8,1,6.34723
YLR086W,TS3-37,12/02/11,7,9,1,39.39150
YBL105C,TS3-37,12/02/11,7,10,-1,-20.14198
YKR086W,TS3-37,12/02/11,7,11,1,73.63282
YDL147W,TS3-37,12/02/11,7,12,1,48.24522
YHR058C,TS3-37,12/02/11,7,13,1,38.72443
YDR478W,TS3-37,12/02/11,7,14,1,75.49547
YNL118C,TS3-37,12/02/11,7,15,1,52.84429
YDL105W,TS3-37,12/02/11,7,16,1,62.50941
YBL105C,TS3-37,12/02/11,7,17,-1,-14.06736
YLR191W,TS3-37,12/02/11,7,19,1,60.74824
YER009W,TS3-37,12/02/11,7,20,1,27.46263
YER009W,TS3-37,12/02/11,7,21,-1,-12.02032
YJR057W,TS3-37,12/02/11,7,22,1,39.24287
YGR034W,TS3-37,12/02/11,8,2,1,40.44958
YER157W,TS3-37,12/02/11,8,3,1,25.23592
YBR131W,TS3-37,12/02/11,8,5,1,8.02465
YLR298C,TS3-37,12/02/11,8,7,1,58.13843
YGR099W,TS3-37,12/02/11,8,8,1,50.84389
YNL287W,TS3-37,12/02/11,8,9,1,74.97571
YIR005W,TS3-37,12/02/11,8,10,1,39.54263
YML127W,TS3-37,12/02/11,8,13,1,54.68561
YKL203C,TS3-37,12/02/11,8,15,1,52.26081
YBR154C,TS3-37,12/02/11,8,16,1,16.39902
YDR228C,TS3-37,12/02/11,8,17,1,17.11379
YPL233W,TS3-37,12/02/11,8,19,1,96.84024
YKL193C,TS3-37,12/02/11,8,20,1,58.04266
YPL076W,TS3-37,12/02/11,8,21,1,67.67786
YLR103C,TS3-37,12/02/11,8,23,1,2.69548
YHR058C,TS3-37,12/02/11,9,2,1,68.72413
YFL039C,TS3-37,12/02/11,9,3,1,113.60169
YER125W,TS3-37,12/02/11,9,4,1,101.97080
YAL041W,TS3-37,12/02/11,9,5,1,42.00784
YFR004W,TS3-37,12/02/11,9,6,1,41.76467
YDR288W,TS3-37,12/02/11,9,7,1,6.56490
YBR057C,TS3-37,12/02/11,9,9,1,50.99516
YBR265W,TS3-37,12/02/11,9,10,1,22.07016
YAL041W,TS3-37,12/02/11,9,11,1,77.16074
YMR281W,TS3-37,12/02/11,9,12,1,29.30176
YBR029C,TS3-37,12/02/11,9,13,1,67.56963
YLR229C,TS3-37,12/02/11,9,14,1,57.44454
YGR179C,TS3-37,12/02/11,9,15,1,53.95072
YLR066W,TS3-37,12/02/11,9,16,1,76.45626
YOR030W,TS3-37,12/02/11,9,17,1,49.86155
YPL101W,TS3-37,12/02/11,9,18,1,24.10242
YLR119W,TS3-37,12/02/11,9,19,1,45.87362
YDR052C,TS3-37,12/02/11,9,20,1,54.28448
YGR216C,TS3-37,12/02/11,9,21,1,83.81308
YNL061W,TS3-37,12/02/11,9,22,1,110.43272
YFL031W,TS3-37,12/02/11,9,23,1,58.11063
YEL034W,TS3-37,12/02/11,10,2,1,31.58972
YDL033C,TS3-37,12/02/11,10,3,1,59.39517
YHR164C,TS3-37,12/02/11,10,4,1,24.81622
YGL142C,TS3-37,12/02/11,10,5,1,46.77263
YLR218C,TS3-37,12/02/11,10,6,1,61.02068
YCL032W,TS3-37,12/02/11,10,8,1,47.82359
YNR053C,TS3-37,12/02/11,10,9,1,31.91352
YJR064W,TS3-37,12/02/11,10,10,1,76.67114
YIL106W,TS3-37,12/02/11,10,12,1,104.53708
YOR326W,TS3-37,12/02/11,10,13,1,37.16102
YDR064W,TS3-37,12/02/11,10,14,1,76.96632
YBR055C,TS3-37,12/02/11,10,17,-1,-3.63539
YGR122W,TS3-37,12/02/11,10,20,1,42.41848
YNL064C,TS3-37,12/02/11,10,23,1,84.60534
YLR116W,TS3-37,12/02/11,11,2,1,7.66018
YIR008C,TS3-37,12/02/11,11,3,1,31.13453
YHR019C,TS3-37,12/02/11,11,4,1,1.05770
YFL034C-B,TS3-37,12/02/11,11,5,1,25.16309
YEL034W,TS3-37,12/02/11,11,6,1,99.80586
YNL038W,TS3-37,12/02/11,11,8,1,75.60529
YDR118W,TS3-37,12/02/11,11,9,1,46.97540
YOR089C,TS3-37,12/02/11,11,10,1,102.68202
YDR496C,TS3-37,12/02/11,11,11,1,59.00675
YGL093W,TS3-37,12/02/11,11,12,1,67.10145
YNL102W,TS3-37,12/02/11,11,13,1,85.60108
YOR168W,TS3-37,12/02/11,11,14,1,74.11055
YDR437W,TS3-37,12/02/11,11,15,1,59.19112
YLR196W,TS3-37,12/02/11,11,16,1,33.03778
YHR030C,TS3-37,12/02/11,11,17,1,40.88445
YPL007C,TS3-37,12/02/11,11,18,1,69.15023
YJR045C,TS3-37,12/02/11,11,19,1,42.01093
YGL001C,TS3-37,12/02/11,11,20,1,25.18270
YKL165C,TS3-37,12/02/11,11,21,1,79.16073
YLR195C,TS3-37,12/02/11,11,22,1,74.90497
YBR198C,TS3-37,12/02/11,12,2,1,84.16738
YDR212W,TS3-37,12/02/11,12,3,1,44.80649
YLR459W,TS3-37,12/02/11,12,4,1,4.16088
YJL050W,TS3-37,12/02/11,12,5,1,7.58931
YMR112C,TS3-37,12/02/11,12,7,1,4.63454
YPL228W,TS3-37,12/02/11,12,8,1,81.34830
YGL137W,TS3-37,12/02/11,12,9,1,46.91916
YNL102W,TS3-37,12/02/11,12,10,1,100.83022
YKL052C,TS3-37,12/02/11,12,12,1,54.79656
YDR145W,TS3-37,12/02/11,12,14,1,91.37233
YEL002C,TS3-37,12/02/11,12,15,1,25.64418
YKL113C,TS3-37,12/02/11,12,16,1,81.73609
YOL077C,TS3-37,12/02/11,12,17,1,25.97925
YKL196C,TS3-37,12/02/11,12,19,1,57.70727
YDR238C,TS3-37,12/02/11,12,20,1,35.24078
YLR440C,TS3-37,12/02/11,12,23,1,65.61639
YBR221C,TS3-37,12/02/11,13,2,1,14.73672
YOR341W,TS3-37,12/02/11,13,3,1,45.12143
YBR175W,TS3-37,12/02/11,13,4,1,30.14686
YFL039C,TS3-37,12/02/11,13,5,1,53.07332
YIR006C,TS3-37,12/02/11,13,6,1,62.92017
YGL130W,TS3-37,12/02/11,13,7,1,72.06409
YDR328C,TS3-37,12/02/11,13,8,1,4.92418
YGL011C,TS3-37,12/02/11,13,9,1,40.04500
YLR274W,TS3-37,12/02/11,13,11,1,108.12635
YHR200W,TS3-37,12/02/11,13,12,1,82.19212
YDR126W,TS3-37,12/02/11,13,13,1,46.39401
YOL139C,TS3-37,12/02/11,13,14,1,43.80378
YMR028W,TS3-37,12/02/11,13,15,1,49.17281
YJR112W,TS3-37,12/02/11,13,16,1,7.73268
YDR045C,TS3-37,12/02/11,13,17,1,78.02205
YOR232W,TS3-37,12/02/11,13,18,-1,-3.47744
YKL173W,TS3-37,12/02/11,13,19,1,20.80899
YFR028C,TS3-37,12/02/11,13,20,1,81.66199
YHR088W,TS3-37,12/02/11,13,21,1,50.27874
YDR164C,TS3-37,12/02/11,13,22,1,27.85351
YDL217C,TS3-37,12/02/11,13,23,1,42.99203
YBR060C,TS3-37,12/02/11,14,3,1,6.40921
YAL038W,TS3-37,12/02/11,14,5,1,108.39332
YFL017C,TS3-37,12/02/11,14,7,1,32.92019
YBL034C,TS3-37,12/02/11,14,9,1,100.01377
YLR305C,TS3-37,12/02/11,14,11,1,19.41315
YKR068C,TS3-37,12/02/11,14,13,1,42.58163
YPR191W,TS3-37,12/02/11,14,15,1,39.28166
YDR188W,TS3-37,12/02/11,14,16,1,79.58513
YER094C,TS3-37,12/02/11,14,17,1,38.04553
YFL038C,TS3-37,12/02/11,14,21,1,51.24664
YEL002C,TS3-37,12/02/11,14,23,1,91.49009
YOR249C,TS3-37,12/02/11,15,2,1,74.10275
YBR154C,TS3-37,12/02/11,15,3,-1,-10.45456
YDR404C,TS3-37,12/02/11,15,4,1,0.52934
YPL124W,TS3-37,12/02/11,15,5,1,13.93674
YDR004W,TS3-37,12/02/11,15,6,1,3.15236
YOL102C,TS3-37,12/02/11,15,7,1,40.48286
YML081C-A,TS3-37,12/02/11,15,8,-1,-1.14684
YML023C,TS3-37,12/02/11,15,9,-1,-3.30305
YDL084W,TS3-37,12/02/11,15,10,1,57.10931
YKR081C,TS3-37,12/02/11,15,11,1,75.53816
YIL026C,TS3-37,12/02/11,15,13,1,51.82190
YML130C,TS3-37,12/02/11,15,14,1,43.32131
YBL034C,TS3-37,12/02/11,15,16,1,100.28188
YBR143C,TS3-37,12/02/11,15,17,1,28.85006
YGR278W,TS3-37,12/02/11,15,18,1,102.38955
YBR118W,TS3-37,12/02/11,15,19,1,87.60231
YDR228C,TS3-37,12/02/11,15,20,1,29.44735
YKR062W,TS3-37,12/02/11,15,21,1,60.98367
YFL034C-B,TS3-37,12/02/11,15,22,1,89.49474
YER093C,TS3-37,12/02/11,15,23,1,89.81380
YBL040C,TS3-RT,12/02/11,2,2,1,21.70905
YLR298C,TS3-RT,12/02/11,2,3,-1,-17.51650
YGL065C,TS3-RT,12/02/11,2,4,1,32.91061
YDR310C,TS3-RT,12/02/11,2,5,1,56.69163
YER168C,TS3-RT,12/02/11,2,6,1,82.49816
YML128C,TS3-RT,12/02/11,2,7,-1,-6.57441
YER023W,TS3-RT,12/02/11,2,8,-1,-11.78979
YLR008C,TS3-RT,12/02/11,2,9,1,19.52004
YGR113W,TS3-RT,12/02/11,2,10,1,45.33835
YDR437W,TS3-RT,12/02/11,2,11,1,22.08988
YKL210W,TS3-RT,12/02/11,2,12,1,36.84943
YDL207W,TS3-RT,12/02/11,2,13,1,50.45939
YDL017W,TS3-RT,12/02/11,2,14,-1,-1.83513
